ID,isHappy
10522,0
10523,0
10524,0
10525,0
10526,1
10527,0
10528,0
10529,1
10530,0
10531,0
10532,0
10533,1
10534,0
10535,0
10536,0
10537,0
10538,0
10539,0
10540,0
10541,0
10542,0
10543,1
10544,1
10545,0
10546,1
10547,1
10548,0
10549,0
10550,0
10551,1
10552,0
10553,1
10554,0
10555,0
10556,0
10557,0
10558,0
10559,0
10560,1
10561,1
10562,1
10563,0
10564,1
10565,1
10566,0
10567,0
10568,1
10569,1
10570,0
10571,0
10572,0
10573,1
10574,0
10575,0
10576,1
10577,1
10578,1
10579,1
10580,1
10581,1
10582,0
10583,1
10584,0
10585,1
10586,0
10587,1
10588,1
10589,0
10590,1
10591,1
10592,1
10593,1
10594,0
10595,1
10596,0
10597,1
10598,0
10599,1
10600,0
10601,1
10602,0
10603,1
10604,0
10605,0
10606,0
10607,0
10608,0
10609,0
10610,0
10611,0
10612,0
10613,1
10614,1
10615,0
10616,1
10617,0
10618,1
10619,1
10620,1
10621,1
10622,1
10623,1
10624,1
10625,0
10626,1
10627,1
10628,0
10629,0
10630,0
10631,0
10632,1
10633,0
10634,0
10635,0
10636,1
10637,1
10638,0
10639,0
10640,1
10641,1
10642,0
10643,0
10644,0
10645,1
10646,0
10647,1
10648,0
10649,0
10650,1
10651,0
10652,0
10653,0
10654,0
10655,0
10656,1
10657,0
10658,0
10659,0
10660,1
10661,0
10662,0
10663,0
10664,0
10665,1
10666,1
10667,1
10668,0
10669,1
10670,1
10671,0
10672,1
10673,1
10674,0
10675,1
10676,1
10677,0
10678,1
10679,0
10680,1
10681,1
10682,1
10683,1
10684,0
10685,0
10686,1
10687,0
10688,0
10689,1
10690,0
10691,1
10692,1
10693,0
10694,0
10695,0
10696,1
10697,0
10698,1
10699,0
10700,0
10701,1
10702,0
10703,0
10704,0
10705,1
10706,1
10707,0
10708,0
10709,1
10710,0
10711,0
10712,0
10713,1
10714,1
10715,1
10716,1
10717,1
10718,1
10719,1
10720,1
10721,0
10722,1
10723,0
10724,0
10725,0
10726,1
10727,1
10728,1
10729,0
10730,1
10731,0
10732,0
10733,1
10734,1
10735,0
10736,1
10737,1
10738,0
10739,0
10740,1
10741,0
10742,1
10743,0
10744,1
10745,0
10746,0
10747,0
10748,0
10749,1
10750,0
10751,0
10752,0
10753,0
10754,1
10755,1
10756,0
10757,0
10758,0
10759,1
10760,1
10761,1
10762,0
10763,0
10764,0
10765,1
10766,0
10767,0
10768,1
10769,1
10770,0
10771,1
10772,0
10773,0
10774,1
10775,1
10776,1
10777,0
10778,0
10779,0
10780,0
10781,1
10782,0
10783,1
10784,0
10785,1
10786,1
10787,1
10788,1
10789,0
10790,1
10791,1
10792,1
10793,1
10794,0
10795,0
10796,1
10797,0
10798,1
10799,0
10800,0
10801,0
10802,1
10803,0
10804,1
10805,1
10806,0
10807,0
10808,1
10809,0
10810,1
10811,0
10812,0
10813,1
10814,1
10815,0
10816,1
10817,0
10818,0
10819,0
10820,1
10821,0
10822,0
10823,1
10824,1
10825,1
10826,0
10827,0
10828,0
10829,0
10830,0
10831,0
10832,0
10833,0
10834,0
10835,1
10836,1
10837,1
10838,1
10839,0
10840,0
10841,0
10842,1
10843,1
10844,0
10845,0
10846,1
10847,1
10848,1
10849,1
10850,1
10851,0
10852,1
10853,0
10854,1
10855,1
10856,0
10857,0
10858,0
10859,1
10860,0
10861,1
10862,1
10863,1
10864,0
10865,0
10866,0
10867,0
10868,0
10869,0
10870,1
10871,0
10872,0
10873,1
10874,0
10875,0
10876,0
10877,0
10878,1
10879,0
10880,1
10881,0
10882,0
10883,1
10884,1
10885,1
10886,0
10887,1
10888,0
10889,0
10890,0
10891,0
10892,0
10893,0
10894,0
10895,0
10896,1
10897,1
10898,0
10899,1
10900,1
10901,0
10902,1
10903,1
10904,1
10905,0
10906,0
10907,0
10908,1
10909,0
10910,1
10911,1
10912,1
10913,1
10914,0
10915,0
10916,0
10917,0
10918,0
10919,1
10920,0
10921,0
10922,0
10923,0
10924,1
10925,0
10926,1
10927,1
10928,1
10929,0
10930,1
10931,0
10932,0
10933,0
10934,1
10935,0
10936,0
10937,1
10938,0
10939,0
10940,1
10941,0
10942,0
10943,0
10944,0
10945,1
10946,0
10947,1
10948,1
10949,0
10950,0
10951,0
10952,1
10953,1
10954,0
10955,0
10956,0
10957,0
10958,1
10959,0
10960,0
10961,0
10962,1
10963,0
10964,1
10965,1
10966,0
10967,0
10968,0
10969,1
10970,0
10971,0
10972,0
10973,0
10974,0
10975,0
10976,1
10977,1
10978,1
10979,0
10980,0
10981,0
10982,1
10983,0
10984,0
10985,1
10986,1
10987,0
10988,0
10989,0
10990,1
10991,1
10992,1
10993,0
10994,0
10995,0
10996,1
10997,1
10998,0
10999,1
11000,0
11001,0
11002,0
11003,0
11004,1
11005,0
11006,1
11007,0
11008,1
11009,0
11010,1
11011,0
11012,0
11013,0
11014,1
11015,0
11016,0
11017,0
11018,1
11019,1
11020,1
11021,1
11022,0
11023,1
11024,1
11025,0
11026,0
11027,0
11028,1
11029,1
11030,0
11031,1
11032,0
11033,0
11034,0
11035,0
11036,0
11037,0
11038,1
11039,1
11040,0
11041,0
11042,1
11043,1
11044,1
11045,1
11046,1
11047,1
11048,1
11049,1
11050,0
11051,0
11052,0
11053,1
11054,1
11055,1
11056,0
11057,1
11058,0
11059,0
11060,0
11061,0
11062,1
11063,1
11064,1
11065,1
11066,0
11067,1
11068,0
11069,1
11070,1
11071,1
11072,1
11073,1
11074,0
11075,1
11076,0
11077,1
11078,0
11079,1
11080,1
11081,1
11082,0
11083,0
11084,0
11085,1
11086,0
11087,1
11088,1
11089,0
11090,1
11091,0
11092,0
11093,0
11094,1
11095,1
11096,0
11097,1
11098,1
11099,0
11100,1
11101,0
11102,0
11103,1
11104,0
11105,0
11106,1
11107,1
11108,1
11109,0
11110,0
11111,0
11112,0
11113,0
11114,1
11115,0
11116,1
11117,0
11118,0
11119,0
11120,0
11121,1
11122,0
11123,1
11124,1
11125,1
11126,0
11127,0
11128,1
11129,1
11130,1
11131,1
11132,0
11133,1
11134,0
11135,1
11136,1
11137,0
11138,1
11139,0
11140,1
11141,1
11142,1
11143,1
11144,1
11145,1
11146,1
11147,0
11148,0
11149,1
11150,0
11151,0
11152,1
11153,0
11154,0
11155,0
11156,1
11157,1
11158,1
11159,0
11160,0
11161,1
11162,1
11163,1
11164,0
11165,0
11166,0
11167,0
11168,1
11169,1
11170,1
11171,0
11172,1
11173,0
11174,1
11175,1
11176,0
11177,1
11178,1
11179,0
11180,1
11181,1
11182,1
11183,0
11184,0
11185,1
11186,0
11187,1
11188,1
11189,0
11190,0
11191,0
11192,0
11193,0
11194,1
11195,0
11196,1
11197,0
11198,1
11199,0
11200,1
11201,0
11202,1
11203,1
11204,0
11205,0
11206,1
11207,0
11208,1
11209,0
11210,0
11211,1
11212,0
11213,1
11214,0
11215,1
11216,1
11217,0
11218,0
11219,0
11220,0
11221,1
11222,0
11223,1
11224,0
11225,1
11226,1
11227,0
11228,0
11229,0
11230,1
11231,1
11232,0
11233,1
11234,0
11235,1
11236,1
11237,0
11238,1
11239,1
11240,0
11241,1
11242,0
11243,0
11244,0
11245,1
11246,0
11247,1
11248,0
11249,1
11250,1
11251,1
11252,0
11253,0
11254,0
11255,0
11256,1
11257,1
11258,1
11259,1
11260,0
11261,0
11262,0
11263,0
11264,1
11265,1
11266,1
11267,0
11268,1
11269,0
11270,1
11271,1
11272,1
11273,0
11274,1
11275,1
11276,1
11277,0
11278,1
11279,0
11280,0
11281,1
11282,1
11283,1
11284,0
11285,0
11286,0
11287,0
11288,1
11289,1
11290,1
11291,1
11292,0
11293,1
11294,0
11295,1
11296,0
11297,0
11298,0
11299,0
11300,0
11301,0
11302,0
11303,0
11304,0
11305,1
11306,0
11307,1
11308,0
11309,0
11310,1
11311,1
11312,1
11313,1
11314,0
11315,0
11316,1
11317,0
11318,0
11319,0
11320,1
11321,0
11322,0
11323,0
11324,0
11325,0
11326,1
11327,0
11328,0
11329,1
11330,1
11331,0
11332,1
11333,1
11334,1
11335,1
11336,0
11337,0
11338,0
11339,0
11340,0
11341,0
11342,0
11343,0
11344,1
11345,0
11346,0
11347,1
11348,1
11349,0
11350,1
11351,1
11352,1
11353,0
11354,0
11355,1
11356,1
11357,1
11358,1
11359,0
11360,0
11361,1
11362,1
11363,0
11364,0
11365,0
11366,1
11367,0
11368,0
11369,1
11370,1
11371,0
11372,0
11373,0
11374,0
11375,1
11376,1
11377,1
11378,1
11379,1
11380,0
11381,1
11382,0
11383,1
11384,0
11385,0
11386,0
11387,0
11388,0
11389,1
11390,0
11391,0
11392,0
11393,0
11394,0
11395,0
11396,0
11397,0
11398,1
11399,0
11400,1
11401,0
11402,1
11403,1
11404,0
11405,1
11406,1
11407,0
11408,1
11409,0
11410,1
11411,1
11412,1
11413,1
11414,1
11415,1
11416,1
11417,0
11418,1
11419,1
11420,1
11421,1
11422,0
11423,0
11424,0
11425,0
11426,0
11427,1
11428,1
11429,0
11430,1
11431,0
11432,0
11433,0
11434,1
11435,0
11436,1
11437,1
11438,1
11439,0
11440,0
11441,0
11442,0
11443,0
11444,0
11445,1
11446,0
11447,1
11448,0
11449,1
11450,1
11451,0
11452,0
11453,1
11454,1
11455,0
11456,1
11457,0
11458,0
11459,0
11460,1
11461,1
11462,0
11463,0
11464,1
11465,0
11466,1
11467,0
11468,1
11469,1
11470,1
11471,1
11472,1
11473,1
11474,1
11475,0
11476,1
11477,0
11478,1
11479,1
11480,1
11481,1
11482,0
11483,0
11484,0
11485,0
11486,0
11487,0
11488,0
11489,1
11490,0
11491,1
11492,0
11493,0
11494,1
11495,0
11496,1
11497,1
11498,1
11499,1
11500,0
11501,1
11502,1
11503,0
11504,0
11505,1
11506,0
11507,1
11508,1
11509,1
11510,0
11511,1
11512,1
11513,0
11514,0
11515,1
11516,1
11517,0
11518,1
11519,1
11520,0
11521,0
11522,1
11523,1
11524,1
11525,1
11526,1
11527,0
11528,0
11529,0
11530,1
11531,1
11532,0
11533,0
11534,0
11535,0
11536,0
11537,1
11538,0
11539,1
11540,0
11541,0
11542,0
11543,0
11544,1
11545,0
11546,0
11547,0
11548,0
11549,0
11550,0
11551,0
11552,0
11553,1
11554,1
11555,0
11556,0
11557,0
11558,0
11559,1
11560,1
11561,1
11562,0
11563,0
11564,1
11565,0
11566,0
11567,0
11568,0
11569,1
11570,1
11571,0
11572,0
11573,0
11574,0
11575,0
11576,0
11577,1
11578,0
11579,0
11580,1
11581,1
11582,0
11583,1
11584,1
11585,0
11586,1
11587,0
11588,1
11589,0
11590,0
11591,0
11592,0
11593,1
11594,1
11595,1
11596,1
11597,0
11598,0
11599,1
11600,0
11601,0
11602,1
11603,1
11604,1
11605,0
11606,0
11607,1
11608,0
11609,0
11610,0
11611,1
11612,0
11613,0
11614,1
11615,0
11616,0
11617,1
11618,1
11619,0
11620,0
11621,1
11622,1
11623,0
11624,0
11625,1
11626,1
11627,0
11628,1
11629,1
11630,0
11631,1
11632,1
11633,1
11634,1
11635,0
11636,0
11637,0
11638,0
11639,1
11640,1
11641,0
11642,0
11643,1
11644,0
11645,1
11646,0
11647,0
11648,1
11649,0
11650,0
11651,1
11652,0
11653,1
11654,1
11655,1
11656,0
11657,1
11658,0
11659,0
11660,0
11661,0
11662,1
11663,1
11664,1
11665,0
11666,1
11667,0
11668,1
11669,0
11670,1
11671,1
11672,0
11673,1
11674,1
11675,0
11676,0
11677,1
11678,1
11679,0
11680,1
11681,0
11682,1
11683,1
11684,1
11685,0
11686,1
11687,0
11688,1
11689,1
11690,0
11691,1
11692,1
11693,1
11694,1
11695,1
11696,0
11697,0
11698,1
11699,1
11700,0
11701,1
11702,0
11703,0
11704,0
11705,0
11706,1
11707,1
11708,1
11709,1
11710,0
11711,1
11712,0
11713,0
11714,1
11715,0
11716,0
11717,0
11718,1
11719,0
11720,0
11721,1
11722,1
11723,0
11724,0
11725,0
11726,0
11727,0
11728,0
11729,0
11730,0
11731,1
11732,0
11733,1
11734,1
11735,0
11736,0
11737,1
11738,1
11739,0
11740,0
11741,0
11742,1
11743,0
11744,0
11745,1
11746,0
11747,0
11748,1
11749,0
11750,1
11751,0
11752,1
11753,1
11754,0
11755,1
11756,0
11757,1
11758,1
11759,0
11760,0
11761,0
11762,1
11763,1
11764,1
11765,0
11766,0
11767,0
11768,0
11769,1
11770,1
11771,0
11772,1
11773,1
11774,1
11775,0
11776,1
11777,1
11778,0
11779,0
11780,0
11781,1
11782,0
11783,0
11784,0
11785,0
11786,0
11787,0
11788,0
11789,0
11790,1
11791,0
11792,1
11793,1
11794,1
11795,1
11796,1
11797,1
11798,0
11799,0
11800,0
11801,1
11802,0
11803,0
11804,1
11805,1
11806,0
11807,0
11808,1
11809,1
11810,0
11811,1
11812,1
11813,1
11814,1
11815,1
11816,0
11817,1
11818,1
11819,0
11820,1
11821,0
11822,0
11823,1
11824,1
11825,0
11826,0
11827,1
11828,0
11829,0
11830,0
11831,1
11832,1
11833,1
11834,1
11835,1
11836,1
11837,0
11838,1
11839,0
11840,0
11841,0
11842,0
11843,0
11844,1
11845,0
11846,0
11847,0
11848,1
11849,1
11850,1
11851,0
11852,1
11853,1
11854,0
11855,0
11856,0
11857,0
11858,1
11859,1
11860,0
11861,1
11862,1
11863,1
11864,1
11865,0
11866,0
11867,1
11868,1
11869,0
11870,0
11871,1
11872,0
11873,1
11874,1
11875,0
11876,0
11877,0
11878,0
11879,0
11880,1
11881,1
11882,0
11883,0
11884,1
11885,1
11886,1
11887,0
11888,1
11889,0
11890,0
11891,0
11892,1
11893,1
11894,1
11895,1
11896,1
11897,0
11898,0
11899,1
11900,0
11901,1
11902,0
11903,0
11904,1
11905,1
11906,1
11907,0
11908,1
11909,1
11910,0
11911,0
11912,0
11913,0
11914,1
11915,0
11916,1
11917,0
11918,0
11919,0
11920,0
11921,0
11922,1
11923,1
11924,1
11925,0
11926,0
11927,1
11928,1
11929,0
11930,1
11931,1
11932,1
11933,0
11934,1
11935,1
11936,1
11937,1
11938,1
11939,1
11940,1
11941,0
11942,0
11943,0
11944,0
11945,1
11946,0
11947,0
11948,1
11949,1
11950,0
11951,1
11952,0
11953,1
11954,0
11955,1
11956,0
11957,1
11958,1
11959,0
11960,1
11961,0
11962,1
11963,0
11964,1
11965,1
11966,1
11967,0
11968,1
11969,1
11970,0
11971,1
11972,0
11973,0
11974,0
11975,1
11976,0
11977,1
11978,1
11979,0
11980,1
11981,1
11982,1
11983,0
11984,1
11985,0
11986,0
11987,0
11988,1
11989,0
11990,1
11991,0
11992,0
11993,0
11994,0
11995,0
11996,0
11997,0
11998,0
11999,1
12000,1
9001,1
9002,1
9003,1
9004,1
9005,1
9006,0
9007,0
9008,1
9009,0
9010,0
9011,0
9012,0
9013,1
9014,0
9015,1
9016,1
9017,1
9018,0
9019,1
9020,1
9021,0
9022,0
9023,1
9024,1
9025,1
9026,1
9027,0
9028,0
9029,0
9030,1
9031,0
9032,1
9033,1
9034,0
9035,0
9036,0
9037,0
9038,1
9039,1
9040,1
9041,1
9042,1
9043,1
9044,0
9045,0
9046,0
9047,1
9048,0
9049,0
9050,0
9051,1
9052,0
9053,1
9054,1
9055,0
9056,1
9057,0
9058,0
9059,1
9060,0
9061,1
9062,0
9063,1
9064,1
9065,0
9066,1
9067,0
9068,1
9069,0
9070,1
9071,0
9072,0
9073,1
9074,0
9075,1
9076,0
9077,0
9078,1
9079,0
9080,1
9081,1
9082,0
9083,0
9084,0
9085,1
9086,0
9087,1
9088,0
9089,1
9090,0
9091,1
9092,0
9093,0
9094,0
9095,1
9096,0
9097,0
9098,0
9099,1
9100,0
9101,1
9102,1
9103,0
9104,0
9105,0
9106,0
9107,0
9108,0
9109,0
9110,1
9111,0
9112,1
9113,0
9114,1
9115,1
9116,0
9117,0
9118,0
9119,0
9120,0
9121,1
9122,0
9123,0
9124,0
9125,1
9126,1
9127,0
9128,1
9129,0
9130,0
9131,1
9132,0
9133,1
9134,1
9135,1
9136,0
9137,0
9138,0
9139,0
9140,0
9141,0
9142,0
9143,1
9144,0
9145,1
9146,1
9147,0
9148,1
9149,1
9150,1
9151,0
9152,1
9153,0
9154,1
9155,0
9156,0
9157,1
9158,0
9159,1
9160,1
9161,0
9162,1
9163,1
9164,1
9165,0
9166,0
9167,0
9168,0
9169,1
9170,1
9171,0
9172,0
9173,0
9174,1
9175,0
9176,0
9177,1
9178,0
9179,1
9180,0
9181,0
9182,1
9183,1
9184,1
9185,0
9186,1
9187,1
9188,0
9189,1
9190,1
9191,1
9192,1
9193,0
9194,1
9195,1
9196,1
9197,1
9198,1
9199,0
9200,0
9201,0
9202,0
9203,0
9204,1
9205,0
9206,0
9207,1
9208,1
9209,0
9210,1
9211,1
9212,0
9213,0
9214,1
9215,0
9216,1
9217,0
9218,0
9219,1
9220,1
9221,0
9222,0
9223,0
9224,1
9225,0
9226,1
9227,1
9228,0
9229,1
9230,0
9231,0
9232,0
9233,0
9234,0
9235,0
9236,1
9237,0
9238,0
9239,0
9240,1
9241,0
9242,1
9243,0
9244,0
9245,1
9246,0
9247,1
9248,1
9249,0
9250,0
9251,1
9252,0
9253,1
9254,1
9255,1
9256,0
9257,0
9258,0
9259,0
9260,0
9261,0
9262,0
9263,1
9264,1
9265,0
9266,0
9267,1
9268,1
9269,1
9270,0
9271,0
9272,0
9273,1
9274,1
9275,1
9276,1
9277,1
9278,0
9279,0
9280,0
9281,1
9282,1
9283,0
9284,1
9285,1
9286,1
9287,0
9288,1
9289,1
9290,1
9291,1
9292,0
9293,0
9294,0
9295,1
9296,0
9297,1
9298,0
9299,1
9300,0
9301,1
9302,1
9303,1
9304,1
9305,0
9306,0
9307,0
9308,0
9309,0
9310,0
9311,1
9312,0
9313,0
9314,1
9315,1
9316,0
9317,1
9318,0
9319,1
9320,0
9321,0
9322,1
9323,1
9324,0
9325,0
9326,0
9327,0
9328,0
9329,0
9330,0
9331,1
9332,0
9333,1
9334,0
9335,0
9336,1
9337,1
9338,0
9339,0
9340,1
9341,1
9342,0
9343,0
9344,0
9345,0
9346,0
9347,1
9348,1
9349,0
9350,1
9351,1
9352,1
9353,1
9354,0
9355,1
9356,1
9357,1
9358,0
9359,0
9360,1
9361,1
9362,1
9363,1
9364,0
9365,1
9366,0
9367,0
9368,1
9369,0
9370,0
9371,0
9372,1
9373,0
9374,0
9375,1
9376,0
9377,0
9378,1
9379,0
9380,1
9381,0
9382,0
9383,1
9384,1
9385,0
9386,0
9387,1
9388,1
9389,0
9390,0
9391,0
9392,1
9393,1
9394,0
9395,1
9396,0
9397,0
9398,1
9399,0
9400,0
9401,0
9402,1
9403,0
9404,0
9405,1
9406,1
9407,1
9408,0
9409,0
9410,0
9411,0
9412,0
9413,0
9414,1
9415,1
9416,0
9417,0
9418,0
9419,1
9420,1
9421,1
9422,0
9423,0
9424,1
9425,0
9426,1
9427,1
9428,0
9429,0
9430,0
9431,1
9432,1
9433,0
9434,0
9435,0
9436,1
9437,0
9438,0
9439,0
9440,1
9441,0
9442,1
9443,1
9444,1
9445,1
9446,0
9447,0
9448,0
9449,0
9450,1
9451,1
9452,1
9453,1
9454,0
9455,0
9456,0
9457,0
9458,1
9459,1
9460,0
9461,0
9462,1
9463,0
9464,1
9465,0
9466,1
9467,0
9468,0
9469,1
9470,0
9471,1
9472,1
9473,1
9474,1
9475,0
9476,0
9477,1
9478,1
9479,1
9480,1
9481,1
9482,1
9483,0
9484,0
9485,1
9486,0
9487,1
9488,0
9489,0
9490,1
9491,0
9492,0
9493,0
9494,1
9495,1
9496,0
9497,0
9498,0
9499,0
9500,1
9501,1
9502,1
9503,0
9504,0
9505,1
9506,0
9507,1
9508,1
9509,1
9510,0
9511,1
9512,1
9513,1
9514,0
9515,1
9516,1
9517,0
9518,0
9519,1
9520,1
9521,0
9522,0
9523,1
9524,0
9525,0
9526,0
9527,0
9528,0
9529,1
9530,1
9531,1
9532,1
9533,0
9534,1
9535,1
9536,1
9537,1
9538,1
9539,1
9540,1
9541,1
9542,1
9543,0
9544,0
9545,1
9546,1
9547,1
9548,1
9549,1
9550,0
9551,1
9552,0
9553,1
9554,0
9555,0
9556,0
9557,1
9558,0
9559,0
9560,0
9561,0
9562,0
9563,0
9564,0
9565,0
9566,1
9567,1
9568,1
9569,1
9570,0
9571,1
9572,0
9573,1
9574,1
9575,1
9576,0
9577,0
9578,0
9579,0
9580,1
9581,0
9582,1
9583,0
9584,1
9585,0
9586,0
9587,0
9588,1
9589,0
9590,1
9591,1
9592,0
9593,0
9594,0
9595,0
9596,0
9597,0
9598,0
9599,0
9600,1
9601,0
9602,1
9603,1
9604,0
9605,0
9606,1
9607,1
9608,1
9609,1
9610,1
9611,0
9612,0
9613,1
9614,1
9615,1
9616,0
9617,0
9618,0
9619,0
9620,0
9621,1
9622,1
9623,0
9624,1
9625,1
9626,1
9627,1
9628,0
9629,0
9630,0
9631,0
9632,0
9633,0
9634,0
9635,1
9636,0
9637,1
9638,1
9639,0
9640,0
9641,0
9642,1
9643,1
9644,1
9645,0
9646,1
9647,1
9648,0
9649,0
9650,1
9651,0
9652,0
9653,1
9654,0
9655,1
9656,0
9657,1
9658,1
9659,1
9660,0
9661,0
9662,1
9663,0
9664,1
9665,0
9666,0
9667,1
9668,1
9669,0
9670,1
9671,1
9672,0
9673,0
9674,0
9675,1
9676,1
9677,0
9678,1
9679,0
9680,0
9681,0
9682,1
9683,0
9684,1
9685,1
9686,1
9687,0
9688,1
9689,1
9690,1
9691,0
9692,1
9693,0
9694,1
9695,0
9696,1
9697,0
9698,0
9699,1
9700,0
9701,0
9702,0
9703,0
9704,0
9705,0
9706,1
9707,1
9708,1
9709,1
9710,0
9711,0
9712,0
9713,1
9714,1
9715,0
9716,0
9717,1
9718,0
9719,0
9720,1
9721,0
9722,0
9723,1
9724,0
9725,1
9726,1
9727,0
9728,1
9729,0
9730,1
9731,0
9732,0
9733,1
9734,0
9735,1
9736,1
9737,0
9738,0
9739,0
9740,0
9741,0
9742,0
9743,1
9744,1
9745,0
9746,0
9747,1
9748,0
9749,1
9750,1
9751,0
9752,1
9753,1
9754,1
9755,1
9756,1
9757,0
9758,1
9759,0
9760,0
9761,1
9762,0
9763,1
9764,1
9765,0
9766,1
9767,0
9768,0
9769,1
9770,1
9771,0
9772,0
9773,1
9774,1
9775,0
9776,0
9777,1
9778,0
9779,1
9780,1
9781,0
9782,0
9783,1
9784,0
9785,0
9786,1
9787,1
9788,1
9789,0
9790,0
9791,0
9792,1
9793,0
9794,0
9795,0
